date,participation_log,selection_log,execution_log,total_log
2024-03-07,-4.6839514259323693e-05,-2.0270016543108705e-06,0,-4.886651591363457e-05
2024-03-08,0.00016973307551132734,-1.4581018853212946e-05,0,0.00015515205665811438
2024-03-11,-6.8124499732350838e-05,7.7171779418588481e-06,0,-6.0407321790491991e-05
2024-03-12,-8.4213777402274351e-05,-4.0255462813128977e-06,0,-8.8239323683587251e-05
2024-03-13,2.2936723793785874e-05,-3.5480241659617961e-05,0,-1.2543517865832091e-05
2024-03-14,0.00011475137154065816,-8.2152637500407697e-05,0,3.259873404025046e-05
2024-03-15,0.00012858737743745701,-3.2910136883183731e-05,0,9.5677240554273291e-05
2024-03-18,6.0943937470138745e-05,-4.654465692203489e-05,0,1.4399280548103854e-05
2024-03-19,-4.060373938258595e-05,-7.7495379667439065e-05,0,-0.00011809911905002503
2024-03-20,-3.6911383372647091e-05,-5.3721878704651694e-05,0,-9.0633262077298785e-05
2024-03-21,-2.0722575556693342e-05,5.0363737496335638e-06,0,-1.5686201807059777e-05
2024-03-22,5.2710698106433467e-06,-9.3712665601529794e-06,0,-4.1001967495096336e-06
2024-03-25,-4.3151865154893636e-05,4.7280998211350399e-05,0,4.129133056456763e-06
2024-03-26,-8.2563560953205479e-05,-6.0513820183488036e-05,0,-0.00014307738113669352
2024-03-27,-5.5194543566595239e-05,-1.7215690463543962e-05,0,-7.2410234030139201e-05
2024-03-28,1.0156331754701888e-05,-4.4753722007149563e-06,1.1761522017166002e-06,6.8571117557035197e-06
2024-03-29,0,0,0,0
2024-04-01,0,0,0,0
2024-04-02,0,0,0,0
2024-04-03,0,0,0,0
2024-04-08,0,0,0,0
2024-04-09,0,0,0,0
2024-04-10,0,0,0,0
2024-04-11,0,0,0,0
2024-04-12,0,0,0,0
2024-04-15,0,0,0,0
2024-04-16,0,0,0,0
2024-04-17,0,0,0.00010354205167151936,0.00010354205167151936
2024-04-18,-2.0653068771427786e-05,-2.5164818365969848e-19,0,-2.065306877142804e-05
2024-04-19,-4.558231773317866e-05,1.482396812586372e-18,0,-4.5582317733177183e-05
2024-04-22,-0.00021680624254802113,-5.5560962919587554e-20,-3.8303073917929377e-05,-0.00025510931646595056
2024-04-23,9.7383360293967525e-06,-4.0198267055286112e-05,2.1625688023698839e-05,-8.8342430021913845e-06
2024-04-24,2.5969980211076435e-05,1.488609148942864e-18,0,2.5969980211077923e-05
2024-04-25,2.2224181682703535e-05,1.2731598019636729e-18,1.6219451048848415e-06,2.3846126787590086e-05
2024-04-26,9.9022658886655341e-06,-6.1391996410748636e-06,1.9632397894507928e-05,2.3395464142095257e-05
2024-04-29,3.1666913706123503e-05,7.8244942846275382e-19,0,3.1666913706124289e-05
2024-04-30,-7.1137980865242723e-06,-1.1065645757530072e-19,0,-7.1137980865243824e-06
2024-05-06,-5.692898457238726e-06,4.0597285929927266e-19,1.3731370785716014e-05,8.03847232847682e-06
2024-05-07,-1.4256372809106618e-05,2.0090374295630828e-06,0,-1.2247335379543534e-05
2024-05-08,5.6665528385585247e-07,5.941834052975958e-06,0,6.50848933683181e-06
2024-05-09,1.7838825010334632e-06,6.1761846883789886e-06,0,7.9600671894124522e-06
2024-05-10,-2.5612203820751426e-06,2.7405307194441176e-06,0,1.79310337368975e-07
2024-05-13,-1.4342024149484243e-06,-2.3782832390479341e-06,0,-3.8124856539963579e-06
2024-05-14,-1.8597209673225659e-05,-1.7477131321882848e-06,0,-2.0344922805413945e-05
2024-05-15,3.6246642227101594e-06,-1.2169401636362842e-07,0,3.5029702063465312e-06
2024-05-16,1.0987890009396687e-05,7.6644074970964652e-07,-2.0734783496132902e-06,9.6808524094951776e-06
2024-05-17,2.0745405109062959e-05,-4.7157110866999892e-18,0,2.0745405109058243e-05
2024-05-20,4.4702179701385791e-05,7.4903078334654479e-18,0,4.4702179701393285e-05
2024-05-21,-2.3740605268830717e-06,2.2102976341485244e-19,0,-2.3740605268828506e-06
2024-05-22,-1.0168434177381561e-05,3.7712861497192207e-19,0,-1.0168434177381183e-05
2024-05-23,-1.4398097168148802e-05,1.0197118093759357e-18,1.7261287991589123e-05,2.8631908234409004e-06
2024-05-24,7.8587345380602913e-06,1.2200970702575443e-06,0,9.0788316083178361e-06
2024-05-27,-1.7775073719883075e-05,-1.6732353058999173e-05,6.0954483786921784e-05,2.6447057008039537e-05
2024-05-28,0,0,0,0
2024-05-29,0,0,0,0
2024-05-30,0,0,0,0
2024-05-31,0,0,0,0
2024-06-03,0,0,0,0
2024-06-04,0,0,0,0
2024-06-05,0,0,0,0
2024-06-06,0,0,0,0
2024-06-07,0,0,2.0095762813236547e-05,2.0095762813236544e-05
2024-06-11,-6.3657777174084703e-06,-1.6226055243969558e-19,0,-6.365777717408632e-06
2024-06-12,-1.0049169820273652e-07,4.8040921640092374e-21,0,-1.0049169820273171e-07
2024-06-13,-3.9722681994215052e-05,1.4962974587946982e-18,0,-3.9722681994213555e-05
2024-06-14,-0.00012208238836389516,2.9788811342749071e-18,0,-0.00012208238836389218
2024-06-17,-1.8037267373799296e-05,5.2944769527258985e-19,5.7243205370092393e-06,-1.2312946836789095e-05
2024-06-18,-6.1888943271686564e-05,-3.0203151924882227e-18,-1.3982415582025963e-05,-7.5871358853715765e-05
2024-06-19,1.7465935058604722e-07,2.5031908975876615e-05,0,2.5206568326462662e-05
2024-06-20,-6.3374723398724952e-06,-3.6494520904150546e-06,0,-9.9869244302875498e-06
2024-06-21,3.4405207299970292e-07,3.3626091363810607e-05,0,3.397014343681031e-05
2024-06-24,-6.4693639398460241e-06,-1.2270386009702873e-05,0,-1.8739749949548898e-05
2024-06-25,-1.774992681634111e-05,3.866415064830484e-05,0,2.091422383196373e-05
2024-06-26,1.1615843641176625e-05,1.5939370439974039e-05,0,2.7555214081150664e-05
2024-06-27,-1.0025107497521841e-05,7.9968579103480383e-05,0,6.994347160595854e-05
2024-06-28,3.1000036000990155e-06,1.8519637201484289e-05,0,2.1619640801583302e-05
2024-07-01,1.4355137317490133e-05,-0.00010517311557372975,6.5243075838031351e-06,-8.4293670672436899e-05
2024-07-02,2.3194064930957231e-06,-8.7716034246958241e-05,0,-8.5396627753862517e-05
2024-07-03,3.1456860918400333e-06,5.4477419475162722e-05,0,5.7623105567002758e-05
2024-07-04,-4.3871786056693596e-06,-2.8123347083247869e-05,0,-3.2510525688917227e-05
2024-07-05,-1.9573405976262492e-06,-5.7893779724811293e-06,0,-7.7467185701073776e-06
2024-07-08,-1.0988824765598817e-06,-3.6296424054220307e-06,0,-4.7285248819819124e-06
2024-07-09,-1.6562114540483829e-05,3.9352154031828008e-06,0,-1.2626899137301029e-05
2024-07-10,-2.4074992388197367e-06,-8.7079636780169778e-07,0,-3.2782956066214342e-06
2024-07-11,4.1288620940874971e-06,4.3784675806990474e-05,0,4.7913537901077968e-05
2024-07-12,5.9592366145509082e-06,2.6627264262831447e-05,0,3.2586500877382352e-05
2024-07-15,1.9302831035830155e-06,8.6052888976765958e-06,0,1.053557200125961e-05
2024-07-16,-4.1144468972544437e-06,-7.455738310836417e-06,0,-1.1570185208090861e-05
2024-07-17,9.5827825643142287e-06,1.3120603173841386e-05,0,2.2703385738155613e-05
2024-07-18,6.7731161069497122e-06,-6.6426943254813582e-06,0,1.3042178146835393e-07
2024-07-19,3.2093236288050481e-06,6.8531109274533824e-05,0,7.1740432903338869e-05
2024-07-22,3.4553767341798523e-06,-1.8899616285922753e-05,0,-1.54442395517429e-05
2024-07-23,1.6629871015192107e-05,-4.0401934939313341e-05,0,-2.3772063924121234e-05
2024-07-24,7.681678747037702e-06,-2.3005681276196194e-05,2.4020800915542285e-05,8.6967983863837917e-06
2024-07-25,0,0,0,0
2024-07-26,0,0,0,0
2024-07-29,0,0,0,0
2024-07-30,0,0,0,0
2024-07-31,0,0,0,0
2024-08-01,0,0,0,0
2024-08-02,0,0,0,0
2024-08-05,0,0,0,0
2024-08-06,0,0,0,0
2024-08-07,0,0,0,0
2024-08-08,0,0,0,0
2024-08-09,0,0,0,0
2024-08-12,0,0,0,0
2024-08-13,0,0,0,0
2024-08-14,0,0,0,0
2024-08-15,0,0,0,0
2024-08-16,0,0,0,0
2024-08-19,0,0,0,0
2024-08-20,0,0,0,0
2024-08-21,0,0,0,0
2024-08-22,0,0,0,0
2024-08-23,0,0,0,0
2024-08-26,0,0,0,0
2024-08-27,0,0,0,0
2024-08-28,0,0,0,0
2024-08-29,0,0,0,0
2024-08-30,0,0,0,0
2024-09-02,0,0,0,0
2024-09-03,0,0,0,0
2024-09-04,0,0,0,0
2024-09-05,0,0,0,0
2024-09-06,0,0,0,0
2024-09-09,0,0,0,0
2024-09-10,0,0,0,0
2024-09-11,0,0,0,0
2024-09-12,0,0,0,0
2024-09-13,0,0,0,0
2024-09-18,0,0,0,0
2024-09-19,0,0,0,0
2024-09-20,0,0,0,0
2024-09-23,0,0,0,0
2024-09-24,0,0,0,0
2024-09-25,0,0,0,0
2024-09-26,0,0,0,0
2024-09-27,0,0,0.00030685931163970323,0.00030685931163970323
2024-09-30,-0.0016051738309375658,-0.00020113724158979827,0,-0.001806311072527364
2024-10-08,-0.0018620673322110809,3.8843782581226669e-05,0,-0.0018232235496298543
2024-10-09,0.00070986080880567758,0.0070955214607080729,0,0.0078053822695137512
2024-10-10,0.00025774280844671673,-0.0015075486558266224,0,-0.0012498058473799055
2024-10-11,3.3398068775595653e-05,0.0027077604349636545,0,0.00274115850373925
2024-10-14,-0.00020599331742150333,0.0018995373842154051,0.0023709152246270907,0.0040644592914209944
2024-10-15,-0.005012481983853327,-8.9015727219462156e-19,0.0011122005157734691,-0.0039002814680798581
2024-10-16,-0.0015044339818233903,-0.0034519633985862588,0,-0.0049563973804096495
2024-10-17,-8.0405125020336206e-06,0.0013506202258393937,-0.00069373699120447681,0.00064884272213288317
2024-10-18,4.9150100794662563e-05,-4.7345587629463947e-19,0,4.9150100794662088e-05
2024-10-21,1.9581682311518169e-05,-7.0018956446690548e-19,0,1.9581682311517468e-05
2024-10-22,-1.0028683046035766e-05,2.0226355346251824e-19,0,-1.0028683046035564e-05
2024-10-23,-7.1899079481247629e-06,2.1268708194893107e-19,-9.0972092943048412e-06,-1.628711724242939e-05
2024-10-24,1.0683064206386368e-05,-3.3247102758539249e-05,0,-2.2564038552152881e-05
2024-10-25,6.5688770297144514e-06,-6.4043104127428131e-06,0,1.6456661697163838e-07
2024-10-28,9.203444004027702e-06,-3.5454885710253111e-07,-2.5996439458311409e-05,-1.7147544311386237e-05
2024-10-29,7.4804600973169548e-06,-1.3965559857111648e-05,0,-6.4850997597946936e-06
2024-10-30,3.9975546810812668e-06,2.1318590065064414e-05,0,2.5316144746145679e-05
2024-10-31,2.0050070337465658e-06,4.0852027614979904e-05,0,4.2857034648726474e-05
2024-11-01,1.508966080309957e-05,-1.5186189919171484e-05,0,-9.6529116071913945e-08
2024-11-04,-1.583564719336599e-05,9.3615147572940976e-06,0,-6.4741324360718944e-06
2024-11-05,-1.2969080220544204e-05,-1.6607353456119728e-05,0,-2.9576433676663932e-05
2024-11-06,-3.2830699211084702e-06,3.8009375509192495e-05,0,3.4726305588084032e-05
2024-11-07,-1.0782017053914776e-05,-9.094741633077346e-06,3.0286415925165577e-05,1.0409657238173026e-05
2024-11-08,-4.338288816889436e-06,-3.4434503213084133e-05,0,-3.8772792029973576e-05
2024-11-11,-2.2859220625936106e-06,0.00016597441684123237,0,0.00016368849477863879
2024-11-12,-2.2363601372663638e-05,-2.0714801895891393e-05,1.0128409618227214e-05,-3.2949993650327816e-05
2024-11-13,8.6161494366674507e-06,-6.8735892162099797e-05,0,-6.0119742725432343e-05
2024-11-14,-4.0425767276349579e-05,2.9694364126148918e-05,0,-1.0731403150200658e-05
2024-11-15,-3.9834142997797616e-05,7.983453407682627e-05,0,4.0000391079028641e-05
2024-11-18,-2.7551558878699929e-05,-1.5140997281248455e-05,0,-4.269255615994838e-05
2024-11-19,2.3647898947374302e-05,-3.7644293773070592e-06,-2.8464652347128651e-05,-8.581182777061408e-06
2024-11-20,0,0,0,0
2024-11-21,0,0,0,0
2024-11-22,0,0,0,0
2024-11-25,0,0,0,0
2024-11-26,0,0,0,0
2024-11-27,0,0,0,0
2024-11-28,0,0,0,0
2024-11-29,0,0,0,0
2024-12-02,0,0,0,0
2024-12-03,0,0,0,0
2024-12-04,0,0,0,0
2024-12-05,0,0,0,0
2024-12-06,0,0,0,0
2024-12-09,0,0,0,0
2024-12-10,0,0,0,0
2024-12-11,0,0,0,0
2024-12-12,0,0,0,0
2024-12-13,0,0,0,0
2024-12-16,0,0,0,0
2024-12-17,0,0,0,0
2024-12-18,0,0,0,0
2024-12-19,0,0,0,0
2024-12-20,0,0,3.0740117229824393e-07,3.0740117229824393e-07
2024-12-23,-2.0501916363980853e-07,4.9492592637728889e-19,8.0409469060365522e-05,8.0204449896724428e-05
2024-12-24,-1.4253392369577178e-05,7.1578222301463544e-06,0,-7.0955701394308235e-06
2024-12-25,-6.2030459155171699e-06,-8.6933154585943743e-06,0,-1.4896361374111544e-05
2024-12-26,-8.0125915179661691e-05,3.6055039081474411e-05,0,-4.4070876098187273e-05
2024-12-27,4.5790690373385961e-05,-2.0906813074114688e-05,0,2.4883877299271273e-05
2024-12-30,3.6555352705593164e-05,-5.0884546048452673e-05,0,-1.4329193342859509e-05
2024-12-31,5.0402489574996194e-05,1.0936923190381766e-05,0,6.1339412765377965e-05
2025-01-02,3.0415794881641631e-05,4.4273083599499571e-06,-2.8251257474489599e-05,6.5918457671019885e-06
2025-01-03,0,0,0,0
2025-01-06,0,0,0,0
2025-01-07,0,0,0,0
2025-01-08,0,0,0,0
2025-01-09,0,0,0,0
2025-01-10,0,0,0,0
2025-01-13,0,0,0,0
2025-01-14,0,0,0,0
2025-01-15,0,0,0,0
2025-01-16,0,0,0,0
2025-01-17,0,0,0,0
2025-01-20,0,0,0,0
2025-01-21,0,0,2.1185243835392803e-05,2.1185243835392803e-05
2025-01-22,-4.1332919759197254e-05,-1.9277301217721756e-18,0,-4.1332919759199185e-05
2025-01-23,5.7928580725287341e-05,4.5963996157367296e-19,0,5.7928580725287795e-05
2025-01-24,-3.0649739607701708e-07,-6.8287605306737761e-21,0,-3.0649739607702391e-07
2025-01-27,3.1882868429761849e-05,-1.5008292248223592e-19,0,3.18828684297617e-05
2025-02-05,-8.0916308948161686e-05,2.6377911811485372e-18,0,-8.0916308948159044e-05
2025-02-06,-5.223754440079143e-05,1.2396154448901299e-18,0,-5.223754440079019e-05
2025-02-07,2.0380718003067376e-05,-1.363941143212856e-19,-1.7649729350582872e-05,2.7309886524839316e-06
2025-02-10,-2.3873610607523765e-05,-1.4900649617861603e-18,0,-2.3873610607525256e-05
2025-02-11,-3.9023394134620163e-06,-1.4200992513887612e-19,7.7263366273031963e-06,3.8239972138410377e-06
2025-02-12,-1.9742495437570619e-06,-1.8074777958104289e-06,0,-3.7817273395674908e-06
2025-02-13,1.2830197906341926e-05,-2.1476973954901716e-05,0,-8.64677604855979e-06
2025-02-14,-2.8732228333022328e-06,-5.0666166327155119e-05,0,-5.3539389160457349e-05
2025-02-17,-1.8557473492073767e-06,-1.9609467156729968e-05,0,-2.1465214505937344e-05
2025-02-18,9.7862435855426199e-06,7.8420771391806349e-06,0,1.7628320724723257e-05
2025-02-19,-8.1677001889458859e-06,1.2796402174279908e-05,0,4.6287019853340217e-06
