date,participation_log,selection_log,execution_log,total_log
2025-02-05,0.004331959712090625,0.063154093011924081,-0.048206402789124594,0.019279649934890127
2025-02-06,0,0,0,0
2025-02-07,0,0,0,0
2025-02-10,0,0,0,0
2025-02-11,0,0,-0.018544137180659323,-0.018544137180659323
2025-02-12,0.0075801062286643102,0.0054527058966773109,-0.0087087857622134002,0.0043240263631282201
2025-02-13,0.0011073727640299668,0.0050280659392977238,-0.0072533873368823996,-0.0011179486335547092
2025-02-14,-0.0026693151653517204,0.00073820196036733315,0,-0.001931113204984387
2025-02-17,0.012073918353017904,0.015083402232309183,0,0.027157320585327088
2025-02-18,-0.00099897922600587232,0.004345229589282339,0.002723249663126552,0.006069500026403018
2025-02-19,0.073264034749806389,0.027603293276451894,0,0.10086732802625828
2025-02-20,-0.0021501005799801406,-0.0040669496501669301,0,-0.0062170502301470715
2025-02-21,0.016953241174610275,0.00072087853328862636,0.005545028694245998,0.023219148402144899
2025-02-24,-0.00091515599312680417,-0.0031656954043545347,0,-0.0040808513974813386
2025-02-25,-0.030122841759026582,-0.0082978957197078658,-0.00078337632608675256,-0.039204113804821202
2025-02-26,0.0065672246286260245,0.0047856029384590274,-0.0024522199457387437,0.0089006076213463074
2025-02-27,-0.014167773575579311,-0.0080833312113328046,0,-0.022251104786912116
2025-02-28,-0.021771562543696273,0.024160462220529311,0.0051077798898523314,0.0074966795666853714
2025-03-03,-0.0021622001987401892,0.023309768966145186,0.0014034381598513493,0.022551006927256347
2025-03-04,0.0010165836443815121,0.0076652421111066413,-0.010626907049895145,-0.0019450812944069897
2025-03-05,-0.00028989732937011918,-0.001470668925015871,0,-0.0017605662543859904
2025-03-06,0.00079392894053594281,-0.035840976903859713,0,-0.035047047963323766
2025-03-07,-5.6816714627083163e-05,0.028593278318733061,0,0.02853646160410598
2025-03-10,0.00012225475698647597,-0.019016469130106944,0,-0.018894214373120468
2025-03-11,-0.00061428629330737851,-0.0099526221060785309,0,-0.01056690839938591
2025-03-12,-0.00081081206506558275,-0.0062683462566286811,0.0072781602088078309,0.00019900188711356737
2025-03-13,0.014400796443692803,0.015247515445898007,0,0.029648311889590807
2025-03-14,-0.005327232705787833,0.00087766778501429407,-0.0074369197314039402,-0.01188648465217748
2025-03-17,0,-0.0011744994472491553,-0.0026107025820352762,-0.0037852020292844322
2025-03-18,0.0022243077227498257,-0.0088524817356101047,0,-0.0066281740128602794
2025-03-19,0.0078735279918009157,0.0083682987709878635,0,0.016241826762788781
2025-03-20,0.0012353493137286311,0.0003401069909531383,0,0.0015754563046817692
2025-03-21,0.0032611156542339914,0.014415190676372295,-0.014844661530425284,0.0028316448001810008
2025-03-24,0.0019280796470631943,0.0038203680440287808,0.0010550423630668727,0.0068034900541588481
2025-03-25,-0.015825698708664071,0,0.0079324598154164247,-0.0078932388932476446
2025-03-26,0.00083187280774947906,0.013907281650112277,0,0.014739154457861756
2025-03-27,0.0033496260611459586,0.026435502337188829,-0.001950710272041523,0.027834418126293267
2025-03-28,0.00015284318014694107,-0.0024604484517845361,0,-0.0023076052716375951
2025-03-31,-8.9213561747094304e-05,-0.002935672503375667,-0.010702661266719376,-0.013727547331842139
2025-04-01,0.0061959674414118005,-0.013891328720475125,2.4715933286364142e-05,-0.0076706453457769603
2025-04-02,0.0064380251540567214,0.0080712454152961962,0,0.014509270569352918
2025-04-03,0.0092606303413317725,-0.014063331588982611,0.0020496588302341915,-0.0027530424174166471
2025-04-07,0.0015703332470043073,-0.012647775617342982,0.011823997606377356,0.00074655523603867763
2025-04-08,0.0025158141439329471,-0.0069179351734911729,0.0028885781176617737,-0.0015135429118964521
2025-04-09,0,0,0,0
2025-04-10,0,0,0,0
2025-04-11,0,0,0,0
2025-04-14,0,0,0,0
2025-04-15,0,0,0,0
2025-04-16,0,0,-5.3492038493706956e-05,-5.3492038493706956e-05
2025-04-17,1.5276609517787382e-05,-1.4995105549160915e-06,0,1.3777098962871291e-05
2025-04-18,3.5782503559055833e-05,-6.2777436164664304e-06,0,2.9504759942589401e-05
2025-04-21,-1.2089692595264789e-05,3.4033463728321846e-06,0,-8.6863462224326046e-06
2025-04-22,-2.8340730281687729e-05,1.1900803248230748e-05,0,-1.643992703345698e-05
2025-04-23,2.3384682836991342e-05,-5.2224054624336062e-06,0,1.8162277374557736e-05
2025-04-24,2.2510594299439497e-05,-2.3487048801553148e-05,0,-9.7645450211365087e-07
2025-04-25,5.1986211609742482e-06,3.5853011068194089e-06,0,8.7839222677936566e-06
2025-04-28,-4.6763624728667248e-06,1.1948332111944189e-06,0,-3.4815292616723059e-06
2025-04-29,-3.9669315679510917e-06,3.926977052719408e-06,0,-3.9954515231683738e-08
2025-04-30,3.8736284369563018e-06,6.5786150185366462e-06,0,1.0452243455492949e-05
2025-05-06,-3.2466603064418089e-05,1.2344470075783207e-05,0,-2.0122132988634883e-05
2025-05-07,2.081122298068599e-05,7.1274528462317984e-06,0,2.7938675826917787e-05
2025-05-08,-6.4650980094819234e-07,-1.132374260101945e-06,0,-1.7788840610501373e-06
2025-05-09,2.9981512622763929e-05,-5.1700551465043433e-06,0,2.4811457476259582e-05
2025-05-12,7.1446769852179638e-06,5.6340388517085915e-06,-1.6786261179652926e-05,-4.0075453427263711e-06
2025-05-13,1.7462754667818904e-07,-1.5856081495748792e-19,0.007809059578174132,0.0078092342057208084
2025-05-14,1.5308283268494591e-05,0.004235383825312803,0,0.0042506921085812971
2025-05-15,-0.00010849490788047569,-0.01360367496109781,0,-0.013712169868978285
2025-05-16,-1.1148995649234675e-06,3.3629167289397165e-05,-0.00030366972160294922,-0.00027115545387847552
2025-05-19,0,0.0029279156579748644,-0.007938075249173086,-0.0050101595911982233
2025-05-20,-0.00013135984525562632,0.0076216339425748481,0,0.0074902740973192211
2025-05-21,0.0032889469368515643,-0.0032593757275977235,0,2.9571209253840755e-05
2025-05-22,-0.00041294320287355561,0.013398218531320706,0,0.012985275328447149
2025-05-23,0.0043494456134646059,-0.012620497493336241,0,-0.0082710518798716354
2025-05-26,-0.0033830216357732257,0.0071057022218167735,0,0.0037226805860435478
2025-05-27,0.0038010685795864655,-0.012425791947713727,0,-0.0086247233681272621
2025-05-28,-0.010598591361865081,0.03314360350007993,-0.0020169744030818265,0.020528037735133026
2025-05-29,0.0014616657998222009,0.0081433497644823414,0.0010214655300654297,0.010626481094369974
2025-05-30,-0.00070550987341499267,0.0052845341676362421,0.0099320772552314272,0.014511101549452678
2025-06-03,-0.0012067426634458356,0.0067645813100165458,0,0.0055578386465707091
2025-06-04,0.0020535663340824285,-0.012820752685424812,0,-0.010767186351342384
2025-06-05,0.0023232835838745752,-0.011307358867127392,0,-0.0089840752832528181
2025-06-06,0.00067108831505952428,0.028706470000293787,0,0.029377558315353311
2025-06-09,0.00042584299885306477,0.00153528850818041,0,0.0019611315070334747
2025-06-10,-0.0010606514422870786,-0.019045214403035835,0,-0.020105865845322913
2025-06-11,0.00014026589212449742,0.0019188109938857421,0,0.0020590768860102395
2025-06-12,0.0009819414484531731,-0.0038824740151250916,0,-0.0029005325666719185
2025-06-13,-0.00032093182216681704,-3.5066226863295157e-05,0,-0.00035599804903011217
2025-06-16,0.0018373563331520767,0.0016183104690162995,0,0.0034556668021683765
2025-06-17,-3.901661589701446e-05,-0.0058828058955235569,0,-0.005921822511420571
2025-06-18,0.0021413991299207356,-0.0080146154866200595,0,-0.0058732163566993234
2025-06-19,-0.00031634498728556204,0.0067444671754508315,0,0.0064281221881652695
2025-06-20,-0.00027639400359071167,0.033418321271705714,0,0.033141927268115004
2025-06-23,-0.00052327771613877507,0.012999134078877409,-0.021617809547778158,-0.0091419531850395249
2025-06-24,-0.0025636799924238754,0.00054982202292353627,0.0015502680565759254,-0.00046358991292441351
2025-06-25,0.0030287112979543213,0.0089137524315050752,0,0.011942463729459396
2025-06-26,0.0063786911154420575,0.014041543657854752,0,0.020420234773296807
2025-06-27,0.011037845783643831,0.0046989448532696373,-0.0032722482492266243,0.012464542387686843
2025-06-30,0.0018045437582091806,0.00025394722776237707,0,0.0020584909859715575
2025-07-01,2.1227597910156531e-05,0.0062936838914204032,0,0.0063149114893305608
2025-07-02,-0.000166388502852813,0.0011493884449955804,0,0.00098299994214276747
2025-07-03,0.00071205217390575017,0.011221072482357167,0,0.011933124656262915
2025-07-04,-0.00092155585447145107,0.0091290285372371115,0,0.0082074726827656604
2025-07-07,-0.00021631249402097083,-0.00084908967468558835,0,-0.0010654021687065592
2025-07-08,0.0025987663629096357,0.0053649503650718272,0,0.0079637167279814625
2025-07-09,-0.00045828233756691839,0.009385008647609501,0,0.0089267263100425813
2025-07-10,-0.00087600792611651902,-0.0089909589888460019,0,-0.009866966914962522
2025-07-11,-0.00046920581043649698,-0.0012547772133625146,0,-0.0017239830237990115
2025-07-14,0.00055819297966301792,-0.0089716581994382059,0,-0.0084134652197751878
2025-07-15,0.0042587163241476055,0.069163161201812637,0,0.073421877525960244
2025-07-16,0.0019255650842973143,0.033400291146660238,0,0.035325856230957554
2025-07-17,0.0036026135532443871,-0.0041506560988366584,0,-0.00054804254559227134
2025-07-18,-0.0017416343625262247,0.01117247811222331,0.003944781667287304,0.01337562541698439
2025-07-21,0.0013421091028443539,-0.00054761476364488363,0,0.00079449433919947035
2025-07-22,-0.00043768460964941676,-0.0033102704476022943,0,-0.003747955057251711
2025-07-23,0.00040532228270645737,-0.004943810035620241,0,-0.0045384877529137842
2025-07-24,0.00096763314673646865,0.006979407958204743,0,0.0079470411049412104
2025-07-25,-0.00021726337431964476,0.0017501191916484316,0,0.0015328558173287868
2025-07-28,-0.0012483330779006054,0.0074097757447486754,0,0.0061614426668480694
2025-07-29,-0.0027558785683675746,-0.00062035026952539753,0,-0.0033762288378929722
2025-07-30,-0.00013771688305636893,-0.044099254901079084,0,-0.044236971784135451
2025-07-31,-0.00096571357123516886,-0.023823650050936947,0,-0.024789363622172114
2025-08-01,0.002468778202347666,-0.0082704010583642545,0,-0.0058016228560165903
2025-08-04,0.00040112443397111544,-0.0028990422867849965,0,-0.0024979178528138813
2025-08-05,0.0002561741629815675,-0.043181712073700404,0,-0.042925537910718833
2025-08-06,-0.00087753169389292226,0.038089456798423363,0,0.03721192510453044
2025-08-07,-0.00016825687824834309,-0.013678208274703566,0,-0.013846465152951909
2025-08-08,-0.00090787161297716077,-0.019507351712519744,0,-0.020415223325496903
2025-08-11,-0.002807016432294719,0.028811197254034408,0,0.026004180821739688
2025-08-12,-0.0040463575812669014,0.012687682061390265,0,0.0086413244801233635
2025-08-13,-0.0045490461684867204,0.054013307404006693,0,0.049464261235519974
2025-08-14,0.001433400491606875,0.024929887982421246,0,0.026363288474028121
2025-08-15,-0.00024271284997661791,0.00036265033363800021,0,0.00011993748366138229
2025-08-18,-0.0013693005109397553,0.00314636932777083,0,0.0017770688168310747
2025-08-19,-0.00077085599143023064,-0.00024034974495498715,0,-0.0010112057363852178
2025-08-20,0.00037870436783515952,-0.015842363971060966,0,-0.015463659603225807
2025-08-21,0.00014707165437219914,0.041954443154990216,0,0.04210151480936241
2025-08-22,-0.00099349890419613463,0.01191877206738649,0,0.010925273163190356
2025-08-25,-0.0018262413356622826,-0.0085064554271655352,0,-0.010332696762827817
2025-08-26,0.0012399945351816261,-0.056579930117643368,-0.0024789018146871241,-0.057818837397148867
2025-08-27,0.0048788442820353623,0.011712472236980945,0.00060183194357983302,0.01719314846259614
2025-08-28,0.0069800219732861464,0.024529416456888876,0,0.031509438430175021
2025-08-29,-0.001111806033254686,-0.032739218944510325,0.0005863680820307808,-0.033264656895734233
2025-09-01,-0.0030720289942050144,0.024751530715241457,-0.0011386738478382863,0.020540827873198164
2025-09-02,0.0016886507986196343,0.0032125437765507681,0,0.004901194575170402
2025-09-03,-0.0019000606590068656,-0.033211988645043544,0,-0.035112049304050409
2025-09-04,0.0048225640394607165,-0.048191130019047325,0,-0.043368565979586604
2025-09-05,-0.0038855016794004564,0.034822814465675506,-0.0079407983806229088,0.02299651440565214
2025-09-08,0,0,0,0
2025-09-09,0,0,0,0
2025-09-10,0,0,0,0
2025-09-11,0,0,0,0
2025-09-12,0,0,0,0
2025-09-15,0,0,0,0
2025-09-16,0,0,-0.00023721024080577621,-0.00023721024080577621
2025-09-17,-0.000625864408505415,-7.6200794764944322e-05,0,-0.00070206520327035929
2025-09-18,0.0006402861640315943,0.0016865517012292141,0,0.0023268378652608083
2025-09-19,-0.0014768526814687901,-0.0050470830158072669,0,-0.006523935697276057
2025-09-22,0.0033223671856958629,0.0042647970902449719,0,0.0075871642759408348
2025-09-23,-0.0007137828082770327,-0.0033207572266635453,0.0002858097983618657,-0.0037487302365787111
2025-09-24,0.00067955179569734485,0.005194405318395697,0,0.0058739571140930414
2025-09-25,0.00061012089363666859,-0.0050327174789459254,0,-0.0044225965853092568
2025-09-26,-0.0010311035731502365,0.00090390244719045876,0,-0.00012720112595977773
2025-09-29,1.9218522215560404e-05,0.0043554745101988092,0,0.0043746930324143696
2025-09-30,0.00045205089566167889,0.013704798138631515,0,0.014156849034293196
2025-10-09,0.0018191439753769347,0.0065315554071798346,0.0016104948149949301,0.0099611941975516986
2025-10-10,-0.01076683361395063,0.0021377344343598359,0,-0.0086290991795907948
2025-10-13,-0.0013845646320489891,-0.0049208742160532877,0,-0.0063054388481022768
2025-10-14,-0.010057720312861916,0.0032003920989375147,0,-0.0068573282139244018
2025-10-15,0.0073426352093016352,-0.0024354947249585232,-0.0055566118379554155,-0.00064947135361230306
2025-10-16,0,0,0,0
2025-10-17,0,0,0,0
2025-10-20,0,0,0,0
2025-10-21,0,0,0,0
2025-10-22,0,0,0,0
2025-10-23,0,0,0,0
2025-10-24,0,0,0,0
2025-10-27,0,0,0,0
2025-10-28,0,0,0,0
2025-10-29,0,0,0.0090322407904361128,0.0090322407904361128
2025-10-30,6.8152534686383203e-05,0.013468008221768144,0,0.013536160756454528
2025-10-31,-0.00083411219449214626,0.0080526920893350153,0,0.0072185798948428675
2025-11-03,2.2977565828561032e-05,-0.0023627397565482112,0,-0.0023397621907196501
2025-11-04,0.00011879327698635228,0.0015023500784596727,0,0.0016211433554460251
2025-11-05,0.00047865622412880828,0.0057612754542889031,0.0034893422709169381,0.0097292739493346492
2025-11-06,0.013507245449263688,0.0079517793370539151,-0.017333640767618896,0.0041253840186987085
2025-11-07,0.00033814216977713337,0.0056790238228020999,0,0.0060171659925792329
2025-11-10,-0.00040186084651566619,0.0016472852676926593,0,0.0012454244211769932
2025-11-11,0.00021388460803704477,0.0041052577967492865,0,0.004319142404786331
2025-11-12,6.0026764037733347e-05,-0.0019033958118971842,0,-0.0018433690478594509
2025-11-13,0.00033054361708248438,0.001224115257543387,0,0.0015546588746258713
2025-11-14,0.00079430666909353128,0.0039054172754730073,0,0.004699723944566539
2025-11-17,0.00063825930871494083,-0.014126896541751092,0,-0.013488637233036151
2025-11-18,-0.0013651383487165384,0.0093718542703446987,0,0.0080067159216281603
2025-11-19,-4.8735034917779876e-05,-0.009219624365386158,0,-0.0092683594003039379
2025-11-20,-1.7360884741672509e-05,-0.0075379189298271383,0,-0.0075552798145688115
2025-11-21,0.0025848038046487835,0.00090407101344986709,0,0.0034888748180986508
2025-11-24,0.00061543611755855753,0.0015516871769372591,-0.0034728726928923144,-0.001305749398396498
2025-11-25,0,0,0,0
2025-11-26,0,0,0,0
2025-11-27,0,0,0,0
2025-11-28,0,0,0,0
2025-12-01,0,0,0,0
2025-12-02,0,0,0,0
2025-12-03,0,0,1.2068304266615868e-05,1.206830426661587e-05
2025-12-04,-3.8398300191028542e-06,-4.3818918293515172e-06,0,-8.2217218484543705e-06
2025-12-05,-5.9664459152169175e-06,4.9661675510534678e-06,0,-1.0002783641634497e-06
2025-12-08,-3.2067960726149178e-05,1.0042108964090558e-05,0,-2.2025851762058624e-05
2025-12-09,-4.2653751648661125e-05,2.0534429060033823e-05,-6.5464156716050532e-05,-8.7583479304674527e-05
2025-12-10,-3.4264120867935488e-05,1.096693285983136e-05,0,-2.3297188008104125e-05
2025-12-11,7.2892336275773482e-05,-2.24495711168439e-06,0,7.0647379164089086e-05
2025-12-12,-1.3771446978980796e-05,2.647754138672839e-05,0,1.2706094407747594e-05
2025-12-15,4.3397816016481273e-05,-1.5618941540524462e-05,-4.2492967651260564e-06,2.3529577710831862e-05
2025-12-16,3.5844775369567832e-05,-3.0632324833638856e-05,0,5.2124505359289752e-06
2025-12-17,-4.6132475262631413e-05,-2.4115930026624051e-05,0,-7.0248405289255467e-05
2025-12-18,1.286890046053356e-05,4.3584326493444329e-05,0,5.6453226953977892e-05
2025-12-19,1.9342057745791017e-05,-6.7888705325308817e-05,0,-4.8546647579517793e-05
2025-12-22,-4.6791758239123913e-05,-5.3630436984355154e-05,0,-0.00010042219522347906
2025-12-23,-9.9200645730526493e-06,1.8156334835630597e-05,0,8.2362702625779494e-06
2025-12-24,-7.4561598690958086e-06,-3.446422805298838e-05,0,-4.192038792208419e-05
2025-12-25,1.9771421793996944e-07,-2.4967431958924433e-05,0,-2.4769717740984464e-05
2025-12-26,2.4509871203393229e-05,-2.6181703680035599e-05,2.5151145095903831e-06,8.4328203294944948e-07
2025-12-29,2.2203636693879159e-05,2.5732272364498163e-06,0,2.4776863930328977e-05
2025-12-30,-2.3432225862098747e-05,-3.0811719740491233e-05,0,-5.424394560258998e-05
2025-12-31,5.8890754921984497e-05,-3.2218239625134888e-06,0,5.5668930959471008e-05
